id,truckid,driverid,event,latitude,longitude,city,state,velocity,event_ind,idling_ind
3362,A33,A33,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3363,A43,A43,normal,37.968812,-121.668008,Knightsen,California,0,0,1
3364,A89,A89,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3366,A1,A1,normal,38.130197,-121.272447,Lodi,California,0,0,1
3369,A63,A63,normal,34.579434,-118.116461,Palmdale,California,0,0,1
3373,A72,A72,normal,36.471865,-6.196595,San Fernando,California,0,0,1
3377,A96,A96,normal,36.746842,-119.772587,Fresno,California,0,0,1
3380,A41,A41,normal,33.743076,-117.109197,Homeland,California,0,0,1
3383,A30,A30,normal,39.409608,-123.355566,Willits,California,0,0,1
3384,A27,A27,normal,39.145725,-121.591355,Marysville,California,0,0,1
3385,A9,A9,normal,33.683947,-117.794694,Irvine,California,0,0,1
3389,A3,A3,normal,40.58654,-122.391675,Redding,California,0,0,1
3397,A38,A38,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3398,A7,A7,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3403,A67,A67,normal,37.957702,-121.29078,Stockton,California,0,0,1
3411,A41,A41,normal,34.020011,-117.949508,La Puente,California,0,0,1
3414,A43,A43,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3415,A32,A32,normal,38.716687,-121.364422,Antelope,California,0,0,1
3422,A60,A60,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
3424,A32,A32,normal,33.846404,-118.046731,La Palma,California,0,0,1
3427,A99,A99,normal,39.150171,-123.207783,Ukiah,California,0,0,1
3428,A86,A86,normal,33.683947,-117.794694,Irvine,California,0,0,1
3434,A81,A81,normal,37.962146,-122.345526,San Pablo,California,0,0,1
3437,A54,A54,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3439,A93,A93,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
3452,A45,A45,normal,39.409608,-123.355566,Willits,California,0,0,1
3458,A58,A58,normal,38.716687,-121.364422,Antelope,California,0,0,1
3460,A7,A7,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
3461,A71,A71,unsafe following distance,36.471865,-6.196595,San Fernando,California,0,1,1
3470,A94,A94,normal,38.130197,-121.272447,Lodi,California,0,0,1
3471,A83,A83,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
3473,A73,A73,normal,38.40765,-122.947713,Occidental,California,0,0,1
3493,A91,A91,normal,40.761243,-123.994778,Kneeland,California,0,0,1
3497,A71,A71,normal,38.752124,-121.288006,Roseville,California,0,0,1
3501,A62,A62,normal,34.106676,-117.806726,San Dimas,California,0,0,1
3502,A84,A84,normal,33.663357,-116.310009,La Quinta,California,0,0,1
3506,A4,A4,normal,37.962146,-122.345526,San Pablo,California,0,0,1
3509,A3,A3,normal,37.77493,-122.419416,San Francisco,California,0,0,1
3519,A49,A49,normal,39.150171,-123.207783,Ukiah,California,0,0,1
3522,A11,A11,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3534,A40,A40,normal,38.752124,-121.288006,Roseville,California,0,0,1
3538,A10,A10,normal,39.409608,-123.355566,Willits,California,0,0,1
3540,A18,A18,normal,37.957702,-121.29078,Stockton,California,0,0,1
3543,A70,A70,normal,37.005782,-121.568275,Gilroy,California,0,0,1
3545,A35,A35,normal,37.962146,-122.345526,San Pablo,California,0,0,1
3548,A25,A25,normal,34.435829,-119.827639,Goleta,California,0,0,1
3561,A31,A31,normal,37.962146,-122.345526,San Pablo,California,0,0,1
3562,A8,A8,normal,39.409608,-123.355566,Willits,California,0,0,1
3568,A67,A67,normal,38.130197,-121.272447,Lodi,California,0,0,1
3570,A52,A52,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1
3571,A73,A73,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3577,A62,A62,normal,39.409608,-123.355566,Willits,California,0,0,1
3578,A34,A34,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
3580,A37,A37,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3583,A68,A68,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3588,A96,A96,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3590,A2,A2,normal,38.752124,-121.288006,Roseville,California,0,0,1
3591,A55,A55,normal,38.693723,-119.779683,Markleeville,California,0,0,1
3602,A96,A96,normal,32.715329,-117.157255,San Diego,California,0,0,1
3608,A84,A84,normal,38.019366,-122.134132,Martinez,California,0,0,1
3609,A100,A100,unsafe following distance,34.500831,-117.185876,Apple Valley,California,0,1,1
3611,A34,A34,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3618,A29,A29,normal,34.020011,-117.949508,La Puente,California,0,0,1
3621,A23,A23,normal,38.40765,-122.947713,Occidental,California,0,0,1
3623,A70,A70,normal,37.005782,-121.568275,Gilroy,California,0,0,1
3624,A53,A53,normal,33.663357,-116.310009,La Quinta,California,0,0,1
3626,A77,A77,normal,39.145725,-121.591355,Marysville,California,0,0,1
3641,A21,A21,normal,38.752124,-121.288006,Roseville,California,0,0,1
3647,A23,A23,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3649,A85,A85,normal,39.409608,-123.355566,Willits,California,0,0,1
3650,A59,A59,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3656,A21,A21,normal,39.409608,-123.355566,Willits,California,0,0,1
3658,A24,A24,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3668,A12,A12,normal,38.716687,-121.364422,Antelope,California,0,0,1
3670,A30,A30,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3671,A62,A62,normal,39.409608,-123.355566,Willits,California,0,0,1
3677,A27,A27,normal,36.977173,-121.899402,Aptos,California,0,0,1
3679,A31,A31,normal,39.409608,-123.355566,Willits,California,0,0,1
3683,A91,A91,normal,37.957702,-121.29078,Stockton,California,0,0,1
3686,A100,A100,normal,38.40765,-122.947713,Occidental,California,0,0,1
3694,A69,A69,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
3695,A80,A80,normal,33.663357,-116.310009,La Quinta,California,0,0,1
3697,A31,A31,normal,39.230151,-121.136075,Rough and Ready,California,0,0,1
3698,A22,A22,normal,37.77493,-122.419416,San Francisco,California,0,0,1
3702,A67,A67,normal,37.957702,-121.29078,Stockton,California,0,0,1
3704,A71,A71,normal,33.683947,-117.794694,Irvine,California,0,0,1
3724,A79,A79,normal,34.106676,-117.806726,San Dimas,California,0,0,1
3727,A77,A77,normal,37.484938,-119.966284,Mariposa,California,0,0,1
3731,A95,A95,normal,37.957702,-121.29078,Stockton,California,0,0,1
3736,A14,A14,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3740,A58,A58,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3745,A14,A14,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3748,A74,A74,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
3756,A68,A68,normal,39.150171,-123.207783,Ukiah,California,0,0,1
3763,A32,A32,normal,37.957702,-121.29078,Stockton,California,0,0,1
3777,A69,A69,normal,36.977173,-121.899402,Aptos,California,0,0,1
3780,A70,A70,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3782,A48,A48,normal,33.683947,-117.794694,Irvine,California,0,0,1
3786,A93,A93,normal,35.098865,-120.612393,Oceano,California,0,0,1
3799,A99,A99,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
3800,A76,A76,normal,34.44805,-119.242889,Ojai,California,0,0,1
3806,A87,A87,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
3814,A33,A33,normal,37.957702,-121.29078,Stockton,California,0,0,1
3818,A44,A44,normal,39.409608,-123.355566,Willits,California,0,0,1
3822,A46,A46,normal,39.230151,-121.136075,Rough and Ready,California,0,0,1
3830,A84,A84,normal,36.471865,-6.196595,San Fernando,California,0,0,1
3831,A78,A78,normal,38.130197,-121.272447,Lodi,California,0,0,1
3834,A7,A7,normal,39.409608,-123.355566,Willits,California,0,0,1
3836,A3,A3,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3837,A54,A54,normal,39.230151,-121.136075,Rough and Ready,California,0,0,1
3843,A20,A20,normal,34.106676,-117.806726,San Dimas,California,0,0,1
3852,A40,A40,normal,33.683947,-117.794694,Irvine,California,0,0,1
3853,A88,A88,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
3857,A47,A47,normal,36.852455,-121.401602,Hollister,California,0,0,1
3859,A72,A72,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3861,A62,A62,normal,39.409608,-123.355566,Willits,California,0,0,1
3864,A99,A99,normal,38.161861,-121.611621,Isleton,California,0,0,1
3865,A79,A79,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1
3868,A57,A57,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3869,A82,A82,normal,34.579434,-118.116461,Palmdale,California,0,0,1
3874,A88,A88,normal,39.409608,-123.355566,Willits,California,0,0,1
3876,A72,A72,normal,34.44805,-119.242889,Ojai,California,0,0,1
3881,A95,A95,normal,37.77493,-122.419416,San Francisco,California,0,0,1
3882,A30,A30,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
3883,A25,A25,normal,34.106676,-117.806726,San Dimas,California,0,0,1
3885,A80,A80,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3886,A95,A95,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3889,A87,A87,normal,34.106676,-117.806726,San Dimas,California,0,0,1
3890,A42,A42,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3892,A26,A26,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3900,A2,A2,normal,33.683947,-117.794694,Irvine,California,0,0,1
3908,A43,A43,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
3909,A67,A67,normal,39.409608,-123.355566,Willits,California,0,0,1
3912,A92,A92,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3925,A97,A97,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3926,A63,A63,normal,37.957702,-121.29078,Stockton,California,0,0,1
3927,A26,A26,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3929,A81,A81,normal,37.962146,-122.345526,San Pablo,California,0,0,1
3936,A83,A83,normal,34.020011,-117.949508,La Puente,California,0,0,1
3940,A60,A60,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3942,A77,A77,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
3944,A63,A63,normal,34.019454,-118.491191,Santa Monica,California,0,0,1
3945,A17,A17,normal,37.957702,-121.29078,Stockton,California,0,0,1
3948,A15,A15,normal,32.715329,-117.157255,San Diego,California,0,0,1
3950,A14,A14,normal,34.020011,-117.949508,La Puente,California,0,0,1
3956,A72,A72,normal,39.150171,-123.207783,Ukiah,California,0,0,1
3957,A31,A31,normal,37.962146,-122.345526,San Pablo,California,0,0,1
3960,A95,A95,lane departure,38.440467,-122.714431,Santa Rosa,California,0,1,1
3968,A36,A36,normal,38.297538,-122.286865,Napa,California,0,0,1
3979,A98,A98,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1
3991,A8,A8,normal,37.962146,-122.345526,San Pablo,California,0,0,1
3993,A15,A15,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
3998,A48,A48,normal,38.805462,-123.017223,Cloverdale,California,0,0,1
4003,A34,A34,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
4005,A38,A38,normal,38.799703,-121.720574,Knights Landing,California,0,0,1
4012,A88,A88,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
4025,A39,A39,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
4027,A27,A27,normal,36.746842,-119.772587,Fresno,California,0,0,1
4031,A29,A29,lane departure,32.61768,-116.187424,Jacumba,California,0,1,1
4033,A66,A66,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
4034,A68,A68,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
4036,A72,A72,normal,37.77493,-122.419416,San Francisco,California,0,0,1
4042,A8,A8,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4050,A73,A73,normal,39.145725,-121.591355,Marysville,California,0,0,1
4051,A5,A5,normal,38.693723,-119.779683,Markleeville,California,0,0,1
4055,A24,A24,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
4064,A46,A46,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4065,A94,A94,normal,32.811161,-115.380264,Holtville,California,0,0,1
4066,A47,A47,normal,35.098865,-120.612393,Oceano,California,0,0,1
4067,A52,A52,normal,33.19587,-117.379483,Oceanside,California,0,0,1
4071,A100,A100,normal,38.40765,-122.947713,Occidental,California,0,0,1
4078,A26,A26,normal,39.150171,-123.207783,Ukiah,California,0,0,1
4095,A45,A45,normal,39.150171,-123.207783,Ukiah,California,0,0,1
4099,A35,A35,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
4101,A58,A58,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4102,A60,A60,normal,33.846404,-118.046731,La Palma,California,0,0,1
4112,A56,A56,normal,38.805462,-123.017223,Cloverdale,California,0,0,1
4121,A59,A59,normal,38.297538,-122.286865,Napa,California,0,0,1
4122,A74,A74,normal,36.852455,-121.401602,Hollister,California,0,0,1
4123,A6,A6,normal,34.354166,-119.059271,Santa Paula,California,0,0,1
4125,A40,A40,normal,32.811161,-115.380264,Holtville,California,0,0,1
4130,A75,A75,normal,32.61768,-116.187424,Jacumba,California,0,0,1
4144,A59,A59,normal,38.297538,-122.286865,Napa,California,0,0,1
4145,A81,A81,normal,37.962146,-122.345526,San Pablo,California,0,0,1
4146,A4,A4,normal,39.409608,-123.355566,Willits,California,0,0,1
4148,A43,A43,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
4153,A76,A76,normal,33.846404,-118.046731,La Palma,California,0,0,1
4154,A1,A1,normal,38.716687,-121.364422,Antelope,California,0,0,1
4159,A89,A89,normal,38.716687,-121.364422,Antelope,California,0,0,1
4160,A3,A3,normal,34.44805,-119.242889,Ojai,California,0,0,1
4161,A35,A35,normal,38.716687,-121.364422,Antelope,California,0,0,1
4173,A37,A37,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
4175,A62,A62,normal,37.968812,-121.668008,Knightsen,California,0,0,1
4181,A15,A15,unsafe following distance,35.373292,-119.018712,Bakersfield,California,0,1,1
4196,A74,A74,normal,32.715329,-117.157255,San Diego,California,0,0,1
4200,A97,A97,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4203,A93,A93,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4204,A55,A55,normal,34.019454,-118.491191,Santa Monica,California,0,0,1
4208,A5,A5,normal,38.297538,-122.286865,Napa,California,0,0,1
4226,A66,A66,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4229,A64,A64,normal,34.354166,-119.059271,Santa Paula,California,0,0,1
4234,A2,A2,normal,32.61768,-116.187424,Jacumba,California,0,0,1
4245,A37,A37,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4252,A39,A39,normal,37.968812,-121.668008,Knightsen,California,0,0,1
4256,A33,A33,normal,37.957702,-121.29078,Stockton,California,0,0,1
4260,A76,A76,unsafe following distance,40.58654,-122.391675,Redding,California,0,1,1
4261,A26,A26,normal,39.150171,-123.207783,Ukiah,California,0,0,1
4273,A98,A98,normal,39.409608,-123.355566,Willits,California,0,0,1
4279,A96,A96,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
4285,A60,A60,normal,40.761243,-123.994778,Kneeland,California,0,0,1
4289,A68,A68,normal,33.846404,-118.046731,La Palma,California,0,0,1
4293,A87,A87,normal,37.957702,-121.29078,Stockton,California,0,0,1
4301,A61,A61,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
4305,A41,A41,normal,39.409608,-123.355566,Willits,California,0,0,1
4324,A17,A17,normal,36.471865,-6.196595,San Fernando,California,0,0,1
4326,A4,A4,normal,37.962146,-122.345526,San Pablo,California,0,0,1
4328,A68,A68,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
4330,A34,A34,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4332,A19,A19,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4345,A43,A43,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4346,A12,A12,normal,38.716687,-121.364422,Antelope,California,0,0,1
4348,A78,A78,normal,38.693723,-119.779683,Markleeville,California,0,0,1
4353,A94,A94,normal,36.471865,-6.196595,San Fernando,California,0,0,1
4355,A43,A43,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4356,A67,A67,normal,32.811161,-115.380264,Holtville,California,0,0,1
4358,A63,A63,normal,32.61768,-116.187424,Jacumba,California,0,0,1
4363,A59,A59,normal,38.297538,-122.286865,Napa,California,0,0,1
4370,A97,A97,normal,38.130197,-121.272447,Lodi,California,0,0,1
4377,A20,A20,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4378,A51,A51,normal,37.005782,-121.568275,Gilroy,California,0,0,1
4380,A3,A3,normal,38.019366,-122.134132,Martinez,California,0,0,1
4385,A49,A49,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
4387,A26,A26,normal,33.743076,-117.109197,Homeland,California,0,0,1
4392,A40,A40,normal,37.957702,-121.29078,Stockton,California,0,0,1
4408,A83,A83,normal,34.435829,-119.827639,Goleta,California,0,0,1
4411,A95,A95,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4413,A83,A83,normal,37.957702,-121.29078,Stockton,California,0,0,1
4420,A58,A58,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
4424,A12,A12,normal,39.409608,-123.355566,Willits,California,0,0,1
4431,A63,A63,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4436,A96,A96,normal,37.962146,-122.345526,San Pablo,California,0,0,1
4439,A98,A98,normal,32.61768,-116.187424,Jacumba,California,0,0,1
4441,A10,A10,normal,37.941325,-122.484704,San Quentin,California,0,0,1
4444,A18,A18,normal,37.957702,-121.29078,Stockton,California,0,0,1
4457,A45,A45,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4460,A60,A60,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
4462,A54,A54,normal,37.962146,-122.345526,San Pablo,California,0,0,1
4463,A44,A44,normal,32.61768,-116.187424,Jacumba,California,0,0,1
4464,A62,A62,normal,38.716687,-121.364422,Antelope,California,0,0,1
4467,A31,A31,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4481,A28,A28,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4482,A28,A28,normal,38.130197,-121.272447,Lodi,California,0,0,1
4483,A77,A77,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
4485,A5,A5,normal,38.693723,-119.779683,Markleeville,California,0,0,1
4487,A58,A58,normal,37.962146,-122.345526,San Pablo,California,0,0,1
4489,A14,A14,normal,37.957702,-121.29078,Stockton,California,0,0,1
4494,A71,A71,normal,32.61768,-116.187424,Jacumba,California,0,0,1
4499,A67,A67,normal,32.61768,-116.187424,Jacumba,California,0,0,1
4503,A49,A49,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4504,A68,A68,normal,38.161861,-121.611621,Isleton,California,0,0,1
4508,A80,A80,normal,38.161861,-121.611621,Isleton,California,0,0,1
4510,A40,A40,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4513,A15,A15,normal,39.409608,-123.355566,Willits,California,0,0,1
4516,A9,A9,normal,34.579434,-118.116461,Palmdale,California,0,0,1
4519,A63,A63,normal,33.683947,-117.794694,Irvine,California,0,0,1
4524,A3,A3,normal,37.77493,-122.419416,San Francisco,California,0,0,1
4526,A23,A23,unsafe following distance,36.977173,-121.899402,Aptos,California,0,1,1
4528,A71,A71,normal,38.716687,-121.364422,Antelope,California,0,0,1
4533,A59,A59,unsafe following distance,33.846404,-118.046731,La Palma,California,0,1,1
4536,A41,A41,normal,38.161861,-121.611621,Isleton,California,0,0,1
4538,A66,A66,normal,37.962146,-122.345526,San Pablo,California,0,0,1
4544,A78,A78,normal,38.130197,-121.272447,Lodi,California,0,0,1
4547,A19,A19,normal,36.977173,-121.899402,Aptos,California,0,0,1
4549,A71,A71,normal,32.61768,-116.187424,Jacumba,California,0,0,1
4556,A68,A68,normal,37.77493,-122.419416,San Francisco,California,0,0,1
4558,A60,A60,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
4561,A91,A91,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
4564,A76,A76,normal,36.471865,-6.196595,San Fernando,California,0,0,1
4571,A50,A50,normal,36.977173,-121.899402,Aptos,California,0,0,1
4574,A88,A88,normal,36.977173,-121.899402,Aptos,California,0,0,1
4575,A88,A88,normal,33.663357,-116.310009,La Quinta,California,0,0,1
4590,A69,A69,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4592,A9,A9,normal,38.130197,-121.272447,Lodi,California,0,0,1
4612,A97,A97,normal,34.106676,-117.806726,San Dimas,California,0,0,1
4613,A42,A42,normal,38.40765,-122.947713,Occidental,California,0,0,1
4619,A40,A40,normal,38.716687,-121.364422,Antelope,California,0,0,1
4621,A100,A100,unsafe following distance,35.373292,-119.018712,Bakersfield,California,0,1,1
4622,A3,A3,normal,34.44805,-119.242889,Ojai,California,0,0,1
4623,A28,A28,normal,32.715329,-117.157255,San Diego,California,0,0,1
4624,A15,A15,normal,36.977173,-121.899402,Aptos,California,0,0,1
4625,A24,A24,normal,35.098865,-120.612393,Oceano,California,0,0,1
4626,A58,A58,normal,39.409608,-123.355566,Willits,California,0,0,1
4627,A18,A18,normal,39.409608,-123.355566,Willits,California,0,0,1
4628,A6,A6,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1
4629,A13,A13,normal,34.579434,-118.116461,Palmdale,California,0,0,1
4633,A27,A27,normal,37.484938,-119.966284,Mariposa,California,0,0,1
4642,A94,A94,normal,36.471865,-6.196595,San Fernando,California,0,0,1
4646,A33,A33,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
4649,A82,A82,normal,38.130197,-121.272447,Lodi,California,0,0,1
4653,A56,A56,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1
4663,A95,A95,normal,33.846404,-118.046731,La Palma,California,0,0,1
4670,A69,A69,normal,32.715329,-117.157255,San Diego,California,0,0,1
4671,A70,A70,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4672,A53,A53,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
4674,A85,A85,normal,39.409608,-123.355566,Willits,California,0,0,1
4677,A62,A62,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4679,A8,A8,normal,37.962146,-122.345526,San Pablo,California,0,0,1
4682,A5,A5,normal,34.579434,-118.116461,Palmdale,California,0,0,1
4688,A93,A93,normal,35.098865,-120.612393,Oceano,California,0,0,1
4689,A50,A50,normal,38.40765,-122.947713,Occidental,California,0,0,1
4694,A32,A32,normal,38.130197,-121.272447,Lodi,California,0,0,1
4697,A42,A42,normal,36.977173,-121.899402,Aptos,California,0,0,1
4706,A13,A13,normal,33.846404,-118.046731,La Palma,California,0,0,1
4709,A81,A81,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
4719,A68,A68,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
4721,A61,A61,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4722,A79,A79,normal,37.957702,-121.29078,Stockton,California,0,0,1
4723,A19,A19,normal,38.40765,-122.947713,Occidental,California,0,0,1
4725,A87,A87,normal,38.161861,-121.611621,Isleton,California,0,0,1
4730,A6,A6,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
4732,A9,A9,normal,39.409608,-123.355566,Willits,California,0,0,1
4733,A14,A14,normal,39.409608,-123.355566,Willits,California,0,0,1
4735,A97,A97,normal,36.977173,-121.899402,Aptos,California,0,0,1
4736,A74,A74,normal,38.693723,-119.779683,Markleeville,California,0,0,1
4738,A78,A78,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4742,A8,A8,normal,39.145725,-121.591355,Marysville,California,0,0,1
4743,A8,A8,normal,39.409608,-123.355566,Willits,California,0,0,1
4761,A70,A70,normal,34.106676,-117.806726,San Dimas,California,0,0,1
4769,A90,A90,normal,33.683947,-117.794694,Irvine,California,0,0,1
4771,A93,A93,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4775,A76,A76,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4776,A18,A18,normal,40.761243,-123.994778,Kneeland,California,0,0,1
4780,A51,A51,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
4781,A39,A39,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
4783,A100,A100,normal,39.145725,-121.591355,Marysville,California,0,0,1
4792,A96,A96,normal,36.977173,-121.899402,Aptos,California,0,0,1
4794,A58,A58,normal,34.136119,-117.865339,Glendora,California,0,0,1
4798,A19,A19,normal,38.799703,-121.720574,Knights Landing,California,0,0,1
4808,A21,A21,normal,37.957702,-121.29078,Stockton,California,0,0,1
4810,A41,A41,normal,37.957702,-121.29078,Stockton,California,0,0,1
4815,A30,A30,normal,34.44805,-119.242889,Ojai,California,0,0,1
4818,A66,A66,normal,37.968812,-121.668008,Knightsen,California,0,0,1
4825,A50,A50,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
4827,A77,A77,normal,39.230151,-121.136075,Rough and Ready,California,0,0,1
4829,A79,A79,normal,37.957702,-121.29078,Stockton,California,0,0,1
4838,A91,A91,normal,38.161861,-121.611621,Isleton,California,0,0,1
4846,A9,A9,normal,33.846404,-118.046731,La Palma,California,0,0,1
4850,A31,A31,normal,37.77493,-122.419416,San Francisco,California,0,0,1
4854,A51,A51,normal,38.693723,-119.779683,Markleeville,California,0,0,1
4857,A10,A10,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
4859,A84,A84,normal,38.019366,-122.134132,Martinez,California,0,0,1
4865,A55,A55,normal,38.716687,-121.364422,Antelope,California,0,0,1
4871,A63,A63,normal,37.957702,-121.29078,Stockton,California,0,0,1
4873,A65,A65,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
4876,A29,A29,normal,38.752124,-121.288006,Roseville,California,0,0,1
4879,A42,A42,normal,38.40765,-122.947713,Occidental,California,0,0,1
4883,A31,A31,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
4888,A7,A7,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4916,A3,A3,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
4918,A35,A35,normal,39.409608,-123.355566,Willits,California,0,0,1
4919,A73,A73,normal,36.977173,-121.899402,Aptos,California,0,0,1
4923,A58,A58,normal,38.716687,-121.364422,Antelope,California,0,0,1
4927,A68,A68,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
4929,A20,A20,normal,36.852455,-121.401602,Hollister,California,0,0,1
4935,A48,A48,normal,36.471865,-6.196595,San Fernando,California,0,0,1
4942,A95,A95,normal,38.161861,-121.611621,Isleton,California,0,0,1
4953,A50,A50,lane departure,35.373292,-119.018712,Bakersfield,California,0,1,1
4954,A89,A89,normal,37.962146,-122.345526,San Pablo,California,0,0,1
4957,A89,A89,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
4959,A32,A32,normal,32.715329,-117.157255,San Diego,California,0,0,1
4960,A3,A3,normal,36.471865,-6.196595,San Fernando,California,0,0,1
4962,A12,A12,normal,37.639097,-120.996878,Modesto,California,0,0,1
4967,A82,A82,normal,38.130197,-121.272447,Lodi,California,0,0,1
4974,A79,A79,normal,33.19587,-117.379483,Oceanside,California,0,0,1
4979,A84,A84,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
4988,A61,A61,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
